1038589574,1786439870,336975794069
1038589574,1899400545,0
1038589574,2655621125,43583070
1038589574,2978780780,125402
1038589574,3125825073,0
1038589574,3234401774,575045
1038589574,3653831490,0
1038589574,3736422290,383914866472
1038589574,4129439825,4517265432
1038589574,4586217275,0
1038589574,4633391386,0
1038589574,5184518412,0
1038589574,5429538098,0
1038589574,5496714076,83440534543
1038589574,6276500673,0
1038589574,6957602579,64947477011
1038589574,7074336553,606189
1038589574,7840129546,0
1038589574,7859828408,0
1038589574,9167024977,0
1103119634,1786439870,0
1103119634,1899400545,431379070641
1103119634,2655621125,0
1103119634,2978780780,93300
1103119634,3125825073,1410890827
1103119634,3234401774,0
1103119634,3653831490,0
1103119634,3736422290,7551226644
1103119634,4129439825,0
1103119634,4586217275,0
1103119634,4633391386,449790060928
1103119634,5184518412,0
1103119634,5429538098,0
1103119634,5496714076,0
1103119634,6276500673,0
1103119634,6957602579,996079838
1103119634,7074336553,0
1103119634,7840129546,690615667
1103119634,7859828408,0
1103119634,9167024977,78052
1159031164,1786439870,14363813847
1159031164,1899400545,0
1159031164,2655621125,0
1159031164,2978780780,540220329626
1159031164,3125825073,0
1159031164,3234401774,0
1159031164,3653831490,5322271
1159031164,3736422290,6779610263
1159031164,4129439825,0
1159031164,4586217275,594334034806
1159031164,4633391386,0
1159031164,5184518412,857745
1159031164,5429538098,0
1159031164,5496714076,981847
1159031164,6276500673,8359966017
1159031164,6957602579,107246
1159031164,7074336553,0
1159031164,7840129546,0
1159031164,7859828408,37745073745
1159031164,9167024977,0
1239492809,1786439870,0
1239492809,1899400545,0
1239492809,2655621125,8423564673
1239492809,2978780780,37113223156
1239492809,3125825073,0
1239492809,3234401774,0
1239492809,3653831490,0
1239492809,3736422290,60857300701
1239492809,4129439825,347982
1239492809,4586217275,0
1239492809,4633391386,0
1239492809,5184518412,609242823806
1239492809,5429538098,0
1239492809,5496714076,0
1239492809,6276500673,0
1239492809,6957602579,14401817015
1239492809,7074336553,139867
1239492809,7840129546,0
