1038589574,1103119634,0
1038589574,1159031164,0
1038589574,1239492809,0
1038589574,1244231003,52581481385
1038589574,1249619891,16376123
1038589574,1267542049,7772290778
1038589574,1317859682,6294563
1038589574,1335383224,0
1038589574,1378599053,0
1038589574,1403399317,84734887
1038589574,1425607024,0
1038589574,1439174245,40809302173
1038589574,1456037059,934119
1038589574,1475021339,0
1038589574,1478111991,60392749
1038589574,1531807724,0
1038589574,1579837297,5621962
1038589574,1589583229,738429
1038589574,1599162398,0
1038589574,1607702132,0
1038589574,1619042699,79191186777
1038589574,1621018279,28389365
1038589574,1651332723,0
1038589574,1675457116,583588586
1038589574,1695471272,0
1038589574,1705560339,904727735
1038589574,1708250129,29565438747
1038589574,1721243325,853296689
1038589574,1791066118,84121431363
1038589574,1818631806,0
1038589574,1841861911,295580334
1038589574,1855478249,0
1038589574,1874353895,0
1038589574,1886575438,0
1038589574,1898755259,0
1038589574,1907460709,0
1038589574,1914615001,0
1038589574,1917480963,3705666392
1038589574,1931884343,353493054
1038589574,1983222953,8473376
1038589574,2007488428,59003838577
1038589574,2058344568,0
1038589574,2061310536,7313932
1038589574,2098418106,0
1038589574,2114454724,0
1038589574,2143246474,524092
1038589574,2154305242,620381
1038589574,2185686719,546921253
1038589574,2201951333,0
1038589574,2231857361,107801116
1038589574,2234247576,514828694
1038589574,2258801670,0
1038589574,2283002308,129982
1038589574,2284971101,1743468831
1038589574,2308872981,663628
1038589574,2315777627,55016412
1038589574,2320829505,0
1038589574,2325554591,0
1038589574,2331956419,936782
1038589574,2332248212,95664584624
1038589574,2341407453,0
1038589574,2347209135,9822671
1038589574,2403235757,6788679330
1038589574,2416834400,528034207
1038589574,2452632759,0
1038589574,2456531211,0
1038589574,2485928538,90353330961
1038589574,2500763819,0
1038589574,2502126944,232916677
1038589574,2529607899,815935452
1038589574,2549846626,0
1038589574,2556199371,0
1038589574,2568520225,0
1038589574,2637784617,62864779922
1038589574,2649463591,126475
1038589574,2658920612,0
1038589574,2672767885,0
1038589574,2675627232,799553
1038589574,2680879276,0
1038589574,2702452256,911351658390
1038589574,2703977637,0
1038589574,2726546717,0
1038589574,2746581493,907322
1038589574,2746928039,0
1038589574,2755287194,0
1038589574,2764105829,69625
1038589574,2818293539,666511475
1038589574,2820608547,0
1038589574,2872629458,883746687
1038589574,2898249579,0
1038589574,2935653298,4038381
1038589574,2951888597,3820019
1038589574,2983176742,0
1038589574,2984405988,0
1038589574,3003105420,0
1038589574,3011689528,0
1038589574,3086670181,0
1038589574,3197622648,0
1038589574,3225345924,0
1038589574,3226034242,0
1038589574,3237495239,0
1038589574,3249447035,9098791
1038589574,3271919929,650642
1038589574,3421498707,747734
1038589574,3462991167,74600644
1038589574,3483852785,0
1038589574,3504487689,0
1038589574,3513561384,0
1038589574,3519659760,0
1038589574,3520757685,0
1038589574,3525429037,751742035615
1038589574,3553828234,0
1038589574,3575175043,457575
1038589574,3589368272,310737891
1038589574,3617829298,0
1038589574,3645415492,948796642
1038589574,3665501909,0
1038589574,3689339945,943514535085
1038589574,3711316354,0
1038589574,3741372453,0
1038589574,3757331272,0
1038589574,3766973430,32197748
1038589574,3774376110,180076194042
1038589574,3783394459,34401712730
1038589574,3853353679,4730318774
1038589574,3857936481,58580240413
1038589574,3882654317,978389694
1038589574,3885737807,0
1038589574,3892312776,330351
1038589574,3897379203,368887
1038589574,3911753973,95717567182
1038589574,3927012663,0
1038589574,3938253977,0
1038589574,3956684715,274741448
1038589574,3982419067,16140523562
1038589574,4028967227,0
1038589574,4032581922,32041237689
1038589574,4184765347,0
1038589574,4189125889,533738923260
1038589574,4203187716,0
1038589574,4208454369,0
1038589574,4233654876,370376798
1038589574,4269858109,267496
1038589574,4376085407,0
1038589574,4381715468,267125
1038589574,4387984688,621691
1038589574,4414020119,4773528619
1038589574,4417142742,0
1038589574,4458331220,0
1038589574,4473855851,698829
1038589574,4494641834,0
1038589574,4531809297,48167803693
1038589574,4538821830,52451747
1038589574,4591654001,0
1038589574,4592477465,0
1038589574,4648497924,0
1038589574,4689540630,91965917
1038589574,4730022847,0
1038589574,4803535995,0
1038589574,4833929193,0
1038589574,4841270073,6957542492
1038589574,4847493318,0
1038589574,4855867330,0
1038589574,4881384519,0
1038589574,4945452628,733852
1038589574,4977627962,565416
1038589574,4987305490,78533636354
1038589574,4998853821,0
1038589574,5035115512,3346338064
1038589574,5047686457,0
1038589574,5077999336,348805255867
1038589574,5080434941,161784348646
1038589574,5097673941,9210021931
1038589574,5114563890,3322297
1038589574,5144852267,0
1038589574,5145683095,25894466089
1038589574,5163826613,0
1038589574,5208027810,0
1038589574,5208193160,94643780209
1038589574,5247579525,0
1038589574,5297724216,956017432
1038589574,5303226470,0
1038589574,5303581843,0
1038589574,5324209911,0
1038589574,5330916524,788681293
1038589574,5333023548,0
1038589574,5352812430,0
1038589574,5353060868,663551785681
1038589574,5393418068,0
1038589574,5415541486,970157
1038589574,5418795031,95710439721
1038589574,5462040715,0
1038589574,5470521499,10742614004
1038589574,5499719046,3021812321
1038589574,5501182233,0
1038589574,5503199397,0
1038589574,5509574362,0
1038589574,5544511487,0
1038589574,5548734153,0
1038589574,5580738649,4563985535
1038589574,5630188078,0
1038589574,5631323714,0
1038589574,5651864546,909250
1038589574,5652384008,0
1038589574,5676191131,0
1038589574,5700252755,0
1038589574,5716600718,0
1038589574,5748797879,0
1038589574,5786249330,8638058
1038589574,5811546299,6499623666
1038589574,5812735710,0
1038589574,5872965295,161069
1038589574,5936680223,0
1038589574,5976661644,0
1038589574,6007511867,0
1038589574,6016091100,0
1038589574,6031803193,0
1038589574,6065364719,0
1038589574,6087858090,65517887553
1038589574,6124659945,143290011642
1038589574,6130159448,0
1038589574,6143652545,0
1038589574,6177373878,848600036090
1038589574,6193199044,0
1038589574,6203256515,947964421525
1038589574,6213986590,20584497533
1038589574,6233841853,0
1038589574,6240715450,36089668
1038589574,6259817064,712877479
1038589574,6261996248,531228
1038589574,6295852433,818653451192
1038589574,6303586840,0
1038589574,6324337816,1826723501
1038589574,6327975044,22123639
1038589574,6364220615,9531536996
1038589574,6384420269,0
1038589574,6396315344,49390353
1038589574,6426496893,0
1038589574,6435961666,73354651766
1038589574,6448488878,978188856101
1038589574,6464641977,0
1038589574,6538791778,0
1038589574,6577143672,781655
1038589574,6583721411,5992813695
1038589574,6602060675,0
1038589574,6604670963,0
1038589574,6652015529,0
1038589574,6657143218,0
1038589574,6662464924,1141980164
1038589574,6685759200,277983377690
1038589574,6721766295,960895
1038589574,6792386424,0
1038589574,6809599292,0
1038589574,6815053948,0
1038589574,6848813472,39742
1038589574,6874304810,0
1038589574,6927566125,0
1038589574,6975333514,687449
1038589574,7010041545,835964898
1038589574,7010344301,3815580
1038589574,7015687557,29448253
1038589574,7055521695,3204576
1038589574,7062116729,0
1038589574,7076467923,0
1038589574,7144967234,0
1038589574,7222906104,997606555
1038589574,7225164581,0
1038589574,7231809560,0
1038589574,7291655692,0
1038589574,7323537419,919967083130
1038589574,7415718336,445663767246
1038589574,7428909216,0
1038589574,7447972461,635265
1038589574,7477613061,343792914
1038589574,7502224111,0
1038589574,7516246821,0
1038589574,7525728253,0
1038589574,7536906200,0
1038589574,7544132418,387175003083
1038589574,7581527515,0
1038589574,7661042122,566085821318
1038589574,7720171589,963732
1038589574,7734755673,0
1038589574,7777756464,271148390
1038589574,7870793789,0
1038589574,7902713606,0
1038589574,7939655359,0
1038589574,7961979093,0
1038589574,7979456683,494336452
1038589574,8056262831,0
1038589574,8065081059,0
1038589574,8071570308,9176237937
1038589574,8083835211,0
1038589574,8145908503,0
1038589574,8180485322,8071875354
1038589574,8183492118,185934
1038589574,8209296702,0
1038589574,8242898884,0
1038589574,8271068857,325087585917
1038589574,8308488362,0
1038589574,8309057263,148375
1038589574,8341334885,0
1038589574,8369276716,147613
1038589574,8403548331,0
1038589574,8420772329,0
1038589574,8429911269,94680320
1038589574,8434595269,718102
1038589574,8437661260,258273
1038589574,8513696149,0
1038589574,8523701640,165150
1038589574,8582649750,0
1038589574,8612805136,400726361720
1038589574,8617994315,898554
1038589574,8622601454,0
1038589574,8664709540,0
1038589574,8666592819,97212619842
1038589574,8683739169,0
1038589574,8740476764,0
1038589574,8804401141,8763848762
1038589574,8860445681,1936
1038589574,8862459520,4873301
1038589574,8901394399,0
1038589574,8954009652,0
1038589574,8960458423,975757508
1038589574,8971085182,0
1038589574,9010625699,974635167
1038589574,9013320558,458609345880
1038589574,9018491628,0
1038589574,9040401838,13339366
1038589574,9055516281,0
1038589574,9061124803,4833204392
1038589574,9084845311,2836243
1038589574,9125323297,28581535258
1038589574,9132324340,923237
1038589574,9159216655,660969347
1038589574,9274538626,0
1038589574,9293975446,949781
1038589574,9321799409,0
1103119634,1038589574,0
1103119634,1159031164,781830
1103119634,1239492809,5263123422
1103119634,1244231003,0
1103119634,1249619891,0
1103119634,1267542049,0
1103119634,1317859682,8807771326
1103119634,1335383224,21912208010
1103119634,1378599053,0
1103119634,1403399317,0
1103119634,1425607024,0
1103119634,1439174245,0
1103119634,1456037059,0
1103119634,1475021339,0
1103119634,1478111991,0
1103119634,1531807724,0
1103119634,1579837297,0
1103119634,1589583229,0
1103119634,1599162398,623110
1103119634,1607702132,0
1103119634,1619042699,391516
1103119634,1621018279,0
1103119634,1651332723,0
1103119634,1675457116,5850378682
1103119634,1695471272,745445517472
1103119634,1705560339,2994629862
1103119634,1708250129,0
1103119634,1721243325,0
1103119634,1791066118,0
1103119634,1818631806,0
1103119634,1841861911,0
1103119634,1855478249,0
1103119634,1874353895,1056122
1103119634,1886575438,0
1103119634,1898755259,9498056
1103119634,1907460709,0
1103119634,1914615001,0
1103119634,1917480963,25509
1103119634,1931884343,544925018662
1103119634,1983222953,50621430
1103119634,2007488428,0
1103119634,2058344568,4894720543
1103119634,2061310536,8119891
1103119634,2098418106,62764361532
1103119634,2114454724,0
1103119634,2143246474,96306322072
1103119634,2154305242,0
1103119634,2185686719,0
1103119634,2201951333,7265592666
1103119634,2231857361,759718
1103119634,2234247576,645423251259
1103119634,2258801670,0
1103119634,2283002308,0
1103119634,2284971101,0
1103119634,2308872981,3766544864
1103119634,2315777627,0
1103119634,2320829505,0
1103119634,2325554591,15375860852
1103119634,2331956419,3361221
1103119634,2332248212,0
1103119634,2341407453,0
1103119634,2347209135,0
1103119634,2403235757,0
1103119634,2416834400,864579
1103119634,2452632759,0
1103119634,2456531211,0
1103119634,2485928538,8311584205
1103119634,2500763819,420546312077
1103119634,2502126944,243556
1103119634,2529607899,0
1103119634,2549846626,289727
1103119634,2556199371,0
1103119634,2568520225,0
1103119634,2637784617,376842
1103119634,2649463591,55869376
1103119634,2658920612,2754832393
1103119634,2672767885,495166245286
1103119634,2675627232,0
1103119634,2680879276,0
1103119634,2702452256,0
1103119634,2703977637,170179
1103119634,2726546717,630988
1103119634,2746581493,0
1103119634,2746928039,0
1103119634,2755287194,0
1103119634,2764105829,0
1103119634,2818293539,670153
1103119634,2820608547,0
1103119634,2872629458,418223
1103119634,2898249579,0
1103119634,2935653298,0
1103119634,2951888597,461274407952
1103119634,2983176742,18248873714
1103119634,2984405988,749627507949
1103119634,3003105420,0
1103119634,3011689528,0
1103119634,3086670181,33770481
1103119634,3197622648,0
1103119634,3225345924,485750907988
1103119634,3226034242,0
1103119634,3237495239,0
1103119634,3249447035,4833145
1103119634,3271919929,27353
1103119634,3421498707,25056171225
1103119634,3462991167,0
1103119634,3483852785,0
1103119634,3504487689,0
1103119634,3513561384,912923016
1103119634,3519659760,0
1103119634,3520757685,410630338254
1103119634,3525429037,12188234705
1103119634,3553828234,39774269
1103119634,3575175043,0
1103119634,3589368272,0
1103119634,3617829298,0
1103119634,3645415492,8791694794
1103119634,3665501909,60821329
1103119634,3689339945,0
1103119634,3711316354,0
1103119634,3741372453,0
1103119634,3757331272,78450713
1103119634,3766973430,584342122285
1103119634,3774376110,6386930
1103119634,3783394459,0
1103119634,3853353679,94668725982
1103119634,3857936481,8838167437
1103119634,3882654317,0
1103119634,3885737807,93124953726
1103119634,3892312776,0
1103119634,3897379203,768134748686
1103119634,3911753973,0
1103119634,3927012663,292527
1103119634,3938253977,0
1103119634,3956684715,0
1103119634,3982419067,8520190
1103119634,4028967227,0
1103119634,4032581922,274539022853
1103119634,4184765347,0
1103119634,4189125889,0
1103119634,4203187716,48627
1103119634,4208454369,101691528
1103119634,4233654876,0
1103119634,4269858109,307197
1103119634,4376085407,0
1103119634,4381715468,359676644
1103119634,4387984688,0
1103119634,4414020119,0
1103119634,4417142742,384776959998
1103119634,4458331220,63992191232
1103119634,4473855851,0
1103119634,4494641834,950077
1103119634,4531809297,7546720
1103119634,4538821830,97903
1103119634,4591654001,1869625
1103119634,4592477465,0
1103119634,4648497924,0
1103119634,4689540630,77391274
1103119634,4730022847,2604521
1103119634,4803535995,67247680511
1103119634,4833929193,0
1103119634,4841270073,0
1103119634,4847493318,33650960
1103119634,4855867330,0
1103119634,4881384519,70632037325
1103119634,4945452628,0
1103119634,4977627962,0
1103119634,4987305490,0
1103119634,4998853821,902299334338
1103119634,5035115512,5332570
1103119634,5047686457,3255465667
1103119634,5077999336,1435829970
1103119634,5080434941,0
1103119634,5097673941,110343398842
1103119634,5114563890,3414673204
1103119634,5144852267,483970030445
1103119634,5145683095,276662
1103119634,5163826613,59023465
1103119634,5208027810,19104367
1103119634,5208193160,595030
1103119634,5247579525,777141308
1103119634,5297724216,0
1103119634,5303226470,0
1103119634,5303581843,0
1103119634,5324209911,0
1103119634,5330916524,9746272624
1103119634,5333023548,315553012
1103119634,5352812430,84394532
1103119634,5353060868,74071
1103119634,5393418068,81804109
1103119634,5415541486,0
1103119634,5418795031,162240
1103119634,5462040715,205707
1103119634,5470521499,8696261384
1103119634,5499719046,2838560422
1103119634,5501182233,99189
1103119634,5503199397,695517
1103119634,5509574362,495453063485
1103119634,5544511487,0
1103119634,5548734153,0
1103119634,5580738649,484193
1103119634,5630188078,0
1103119634,5631323714,218119889
1103119634,5651864546,431942783
1103119634,5652384008,507329348610
1103119634,5676191131,38593405
1103119634,5700252755,0
1103119634,5716600718,0
1103119634,5748797879,0
1103119634,5786249330,697920981858
1103119634,5811546299,0
1103119634,5812735710,0
1103119634,5872965295,107783
1103119634,5936680223,16234271
1103119634,5976661644,0
1103119634,6007511867,82399
1103119634,6016091100,0
1103119634,6031803193,6181721525
1103119634,6065364719,328057
1103119634,6087858090,0
1103119634,6124659945,813293
1103119634,6130159448,0
1103119634,6143652545,0
1103119634,6177373878,0
1103119634,6193199044,58891611
1103119634,6203256515,0
1103119634,6213986590,0
1103119634,6233841853,0
1103119634,6240715450,0
1103119634,6259817064,0
1103119634,6261996248,0
1103119634,6295852433,167451
1103119634,6303586840,21171725
1103119634,6324337816,0
1103119634,6327975044,0
1103119634,6364220615,8458310632
1103119634,6384420269,29984247292
1103119634,6396315344,0
1103119634,6426496893,0
